id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified
135,1585261265554788352,https://twitter.com/kevi43215/statuses/1585261265554788352,https://twitter.com/kevi43215/statuses/1585261265554788352,kevi43215,RT @hantu_baik0: Gubernur Jawa Barat @ridwankamil Menghadiri  HUT IDI JABAR KE 72 Di Mercure Hotel Setiabudhi Kota Bandung https://t.co/zfc…,Gubernur Jawa Barat @ridwankamil Menghadiri  HUT IDI JABAR KE 72 Di Mercure Hotel Setiabudhi Kota Bandung https://t.co/zfcvzcGaSA,2022-10-26 09:25:13,Twitter for Android,0,1,in,,retweet,,0,0,hantu_baik0,1451700362264547329,1585234637844279298,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
136,1585261236865728512,https://twitter.com/kevi43215/statuses/1585261236865728512,https://twitter.com/kevi43215/statuses/1585261236865728512,kevi43215,"RT @Sobat_RK: jajak pendapat Litbang Kompas, @ridwankamil paling banyak dipilih sebagai cawapres karena dinilai sebagai pribadi sederhana d…","jajak pendapat Litbang Kompas, @ridwankamil paling banyak dipilih sebagai cawapres karena dinilai sebagai pribadi sederhana dan merakyat 34,8%, berpengalaman dan berprestasi sebagai pemimpin 22%, tegas dan berwibawa 14,9%, jujur dan adil 11,3%, serta berpendidikan tinggi 5,7%",2022-10-26 09:25:06,Twitter for Android,0,1,in,,retweet,,0,0,Sobat_RK,974953295683846145,1585111034712719360,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
137,1585261213956460545,https://twitter.com/RAaiisi/statuses/1585261213956460545,https://twitter.com/RAaiisi/statuses/1585261213956460545,RAaiisi,"RT @ridwankamil: Masih dalam rangkaian Sarling Jabar, berkunjung ke SMAN 1 Kawali, Kabupaten Ciamis.  Dunia pendidikan adalah bibit masa de…","Masih dalam rangkaian Sarling Jabar, berkunjung ke SMAN 1 Kawali, Kabupaten Ciamis.  Dunia pendidikan adalah bibit masa depan. Sekolah harus jadi sekolah yang antihoaks dan toleransi, agar jadi tempat belajar yang nyaman dan saling menghargai. #JabarJuara #IndonesiaJuara -Admin- https://t.co/y3hi7xFugR",2022-10-26 09:25:00,Twitter for Android,0,9,in,,retweet,,0,0,ridwankamil,80323736,1585238206857248769,1032766492109025280,https://pbs.twimg.com/profile_images/1584548416319033345/pKZ3QYxR_normal.jpg,12015,432,539,2018-08-23 19:08:14,"Jadilah orang baik, meski dunia tak berlaku baik kepadamu. Tapi kamu harus tetap baik, baik kepada dirimu baik terhadap sesamamu.","Ciamis Jawa Barat, Indonesia",
138,1585261184529272832,https://twitter.com/kevi43215/statuses/1585261184529272832,https://twitter.com/kevi43215/statuses/1585261184529272832,kevi43215,"RT @Sobat_Juara: A Tread
Gubernur Jawa Barat @ridwankamil mengapresiasi Kampung Adat Kranggan yang masih lestari mempertahankan tradisi wal…","A Tread
Gubernur Jawa Barat @ridwankamil mengapresiasi Kampung Adat Kranggan yang masih lestari mempertahankan tradisi walaupun berada di kawasan metropilitan. https://t.co/4O3QJXYLZc",2022-10-26 09:24:53,Twitter for Android,0,1,in,,retweet,,0,0,Sobat_Juara,187428954,1585236020907634688,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
139,1585260983877894145,https://twitter.com/faturrosidin/statuses/1585260983877894145,https://twitter.com/faturrosidin/statuses/1585260983877894145,faturrosidin,"RT @ridwankamil: Konferensi Tingkat Tinggi Organisasi Kerjasama Islam, KTT OKI 2022 selama 2 hari diselenggarakan di Bandung terkait lahirn…","Konferensi Tingkat Tinggi Organisasi Kerjasama Islam, KTT OKI 2022 selama 2 hari diselenggarakan di Bandung terkait lahirnya rencana lahirnya organisasi global baru yaitu Forum MPR sedunia.
Pembukaan KTT dimulai dgn Historical Walk &amp; dibuka oleh Menkopolhukam mewakili Presiden. https://t.co/xryxcbh7mb",2022-10-26 09:24:05,Twitter for Android,0,17,in,,retweet,,0,0,ridwankamil,80323736,1585233479339757568,1412044248,https://pbs.twimg.com/profile_images/3657366806/ac8685df81d1322a183f10fd725ce256_normal.jpeg,797,122,53,2013-05-08 01:54:21,,,
140,1585260960935133189,https://twitter.com/faturrosidin/statuses/1585260960935133189,https://twitter.com/faturrosidin/statuses/1585260960935133189,faturrosidin,"RT @ridwankamil: Seiring dunia mengalami ketidakpastian ekonomi, berbagai krisis dan potensi konflik perang global, hal-hal ini melahirkan…","Seiring dunia mengalami ketidakpastian ekonomi, berbagai krisis dan potensi konflik perang global, hal-hal ini melahirkan gagasan pentingnya Majelis Permusyawaratan Rakyat di setiap negara untuk rajin berdialog…",2022-10-26 09:24:00,Twitter for Android,0,5,in,,retweet,,0,0,ridwankamil,80323736,1585233484217716737,1412044248,https://pbs.twimg.com/profile_images/3657366806/ac8685df81d1322a183f10fd725ce256_normal.jpeg,797,122,53,2013-05-08 01:54:21,,,
141,1585260925153873921,https://twitter.com/faturrosidin/statuses/1585260925153873921,https://twitter.com/faturrosidin/statuses/1585260925153873921,faturrosidin,RT @ridwankamil: ..dan memberikan nasihat-nasihat kepada para Kepala Negara agar saling menghormati satu sama lain dan bekerja sama menuju…,"..dan memberikan nasihat-nasihat kepada para Kepala Negara agar saling menghormati satu sama lain dan bekerja sama menuju perdamaian dunia.

Pesan dari Bandung Jawa Barat ini meminta agar kita berdampingan menuju tatanan dunia yg lebih damai, seperti halnya Dasasila Bandung 1955.",2022-10-26 09:23:51,Twitter for Android,0,6,in,,retweet,,0,0,ridwankamil,80323736,1585233486029680640,1412044248,https://pbs.twimg.com/profile_images/3657366806/ac8685df81d1322a183f10fd725ce256_normal.jpeg,797,122,53,2013-05-08 01:54:21,,,
142,1585260550606684160,https://twitter.com/kevi43215/statuses/1585260550606684160,https://twitter.com/kevi43215/statuses/1585260550606684160,kevi43215,@ridwankamil keren banget pak @ridwankamil sangat berwibawa,@ridwankamil keren banget pak @ridwankamil sangat berwibawa,2022-10-26 09:22:22,Twitter for Android,0,0,in,,reply,ridwankamil,80323736,1585233479339757568,,0,0,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
143,1585260414870650880,https://twitter.com/kevi43215/statuses/1585260414870650880,https://twitter.com/kevi43215/statuses/1585260414870650880,kevi43215,RT @ridwankamil: Memenuhi permohonan Suku Baduy yang meminta donasi mobil ambulance untuk emergency kesehatan para warga Baduy. Minggu lalu…,"Memenuhi permohonan Suku Baduy yang meminta donasi mobil ambulance untuk emergency kesehatan para warga Baduy. Minggu lalu kami serahkan di Kab Lebak kepada para Jaro (Kepala Desa): Jaro Saidja dan Jaro Saidi.

#JabarJuara #IndonesiaJuara https://t.co/HHS9UuEInY",2022-10-26 09:21:50,Twitter for Android,0,82,in,,retweet,,0,0,ridwankamil,80323736,1584518002581843968,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
144,1585260403680247810,https://twitter.com/kevi43215/statuses/1585260403680247810,https://twitter.com/kevi43215/statuses/1585260403680247810,kevi43215,"RT @ridwankamil: Dari 8 juta sampai 50 juta rupiah. Dari yg per tahun sampai yg full studi dari awal sampai lulus.

Bahkan ada Beasiswa Akt…","Dari 8 juta sampai 50 juta rupiah. Dari yg per tahun sampai yg full studi dari awal sampai lulus.

Bahkan ada Beasiswa Aktivis, buat para aktivis kemahasiswaan di kampus.

Semoga indeks sarjana makin tinggi &amp; SDM Jabar makin juara lahir batin. Aamiin.

#JabarJuara #IndonesiaJuara",2022-10-26 09:21:47,Twitter for Android,0,13,in,,retweet,,0,0,ridwankamil,80323736,1584802972470775811,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
145,1585260390447222785,https://twitter.com/kevi43215/statuses/1585260390447222785,https://twitter.com/kevi43215/statuses/1585260390447222785,kevi43215,"RT @ridwankamil: Mau beasiswa D1 sampai S3 Doktoral? Daftar ke @jfls_jabar dan @disdik_jabar.

Beasiewa keren dari Pemprov Jawa Barat dalam…","Mau beasiswa D1 sampai S3 Doktoral? Daftar ke @jfls_jabar dan @disdik_jabar.

Beasiewa keren dari Pemprov Jawa Barat dalam format Jabar Future Leader Scholarship. Diberikan untuk mahasiswa Jawa Barat yang kuliah di seluruh Perguruan Tinggi Indonesia.

#JabarJuara #IndonesiaJuara https://t.co/KkShXlpib5",2022-10-26 09:21:44,Twitter for Android,0,57,in,,retweet,,0,0,ridwankamil,80323736,1584802967496298498,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
146,1585260377335795713,https://twitter.com/kevi43215/statuses/1585260377335795713,https://twitter.com/kevi43215/statuses/1585260377335795713,kevi43215,RT @ridwankamil: Krisis pangan menghantui dunia di tahun-tahun mendatang. Karenanya kita harus respons dgn strategi besar di level negara &amp;…,"Krisis pangan menghantui dunia di tahun-tahun mendatang. Karenanya kita harus respons dgn strategi besar di level negara &amp; aksi2 kecil di level warga.

Hayu ber-urban farming bagi warga perkotaan. Gunakan halamannya utk bercocok tanam sederhana untuk keperluan dapur. #JabarJuara https://t.co/4TUV0GlxzN",2022-10-26 09:21:41,Twitter for Android,0,70,in,,retweet,,0,0,ridwankamil,80323736,1584923380377346049,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
147,1585260361233887234,https://twitter.com/kevi43215/statuses/1585260361233887234,https://twitter.com/kevi43215/statuses/1585260361233887234,kevi43215,"RT @ridwankamil: Hari Rabu ini, dalam rangkaian acara Sarling Jabar, bersilaturahmi dengan tokoh masyarakat Kabupaten Ciamis.
Penuh dengan…","Hari Rabu ini, dalam rangkaian acara Sarling Jabar, bersilaturahmi dengan tokoh masyarakat Kabupaten Ciamis.
Penuh dengan semangat, sambutan hangat, ikatan semakin erat. #JabarJuara #IndonesiaJuara -Admin- https://t.co/MzhP4fGs7l",2022-10-26 09:21:37,Twitter for Android,0,15,in,,retweet,,0,0,ridwankamil,80323736,1585219898862899200,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
148,1585260348650958850,https://twitter.com/kevi43215/statuses/1585260348650958850,https://twitter.com/kevi43215/statuses/1585260348650958850,kevi43215,RT @ridwankamil: ..dan memberikan nasihat-nasihat kepada para Kepala Negara agar saling menghormati satu sama lain dan bekerja sama menuju…,"..dan memberikan nasihat-nasihat kepada para Kepala Negara agar saling menghormati satu sama lain dan bekerja sama menuju perdamaian dunia.

Pesan dari Bandung Jawa Barat ini meminta agar kita berdampingan menuju tatanan dunia yg lebih damai, seperti halnya Dasasila Bandung 1955.",2022-10-26 09:21:34,Twitter for Android,0,6,in,,retweet,,0,0,ridwankamil,80323736,1585233486029680640,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
149,1585260336542003200,https://twitter.com/kevi43215/statuses/1585260336542003200,https://twitter.com/kevi43215/statuses/1585260336542003200,kevi43215,"RT @ridwankamil: Seiring dunia mengalami ketidakpastian ekonomi, berbagai krisis dan potensi konflik perang global, hal-hal ini melahirkan…","Seiring dunia mengalami ketidakpastian ekonomi, berbagai krisis dan potensi konflik perang global, hal-hal ini melahirkan gagasan pentingnya Majelis Permusyawaratan Rakyat di setiap negara untuk rajin berdialog…",2022-10-26 09:21:31,Twitter for Android,0,5,in,,retweet,,0,0,ridwankamil,80323736,1585233484217716737,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
150,1585260325670387714,https://twitter.com/kevi43215/statuses/1585260325670387714,https://twitter.com/kevi43215/statuses/1585260325670387714,kevi43215,"RT @ridwankamil: Konferensi Tingkat Tinggi Organisasi Kerjasama Islam, KTT OKI 2022 selama 2 hari diselenggarakan di Bandung terkait lahirn…","Konferensi Tingkat Tinggi Organisasi Kerjasama Islam, KTT OKI 2022 selama 2 hari diselenggarakan di Bandung terkait lahirnya rencana lahirnya organisasi global baru yaitu Forum MPR sedunia.
Pembukaan KTT dimulai dgn Historical Walk &amp; dibuka oleh Menkopolhukam mewakili Presiden. https://t.co/xryxcbh7mb",2022-10-26 09:21:29,Twitter for Android,0,17,in,,retweet,,0,0,ridwankamil,80323736,1585233479339757568,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
151,1585260310860279808,https://twitter.com/kevi43215/statuses/1585260310860279808,https://twitter.com/kevi43215/statuses/1585260310860279808,kevi43215,"RT @ridwankamil: Masih dalam rangkaian Sarling Jabar, berkunjung ke SMAN 1 Kawali, Kabupaten Ciamis.  Dunia pendidikan adalah bibit masa de…","Masih dalam rangkaian Sarling Jabar, berkunjung ke SMAN 1 Kawali, Kabupaten Ciamis.  Dunia pendidikan adalah bibit masa depan. Sekolah harus jadi sekolah yang antihoaks dan toleransi, agar jadi tempat belajar yang nyaman dan saling menghargai. #JabarJuara #IndonesiaJuara -Admin- https://t.co/y3hi7xFugR",2022-10-26 09:21:25,Twitter for Android,0,9,in,,retweet,,0,0,ridwankamil,80323736,1585238206857248769,1582994529833320450,https://pbs.twimg.com/profile_images/1582995333420044288/eQexy7U1_normal.jpg,237,134,32,2022-10-20 03:18:25,,,
152,1585260252421033984,https://twitter.com/Adiatna_san/statuses/1585260252421033984,https://twitter.com/Adiatna_san/statuses/1585260252421033984,Adiatna_san,"RT @ridwankamil: Hari Rabu ini, dalam rangkaian acara Sarling Jabar, bersilaturahmi dengan tokoh masyarakat Kabupaten Ciamis.
Penuh dengan…","Hari Rabu ini, dalam rangkaian acara Sarling Jabar, bersilaturahmi dengan tokoh masyarakat Kabupaten Ciamis.
Penuh dengan semangat, sambutan hangat, ikatan semakin erat. #JabarJuara #IndonesiaJuara -Admin- https://t.co/MzhP4fGs7l",2022-10-26 09:21:11,Twitter for Android,0,15,in,,retweet,,0,0,ridwankamil,80323736,1585219898862899200,2913311844,https://pbs.twimg.com/profile_images/616897444148711424/dpBPmmwO_normal.jpg,961,75,4,2014-11-29 00:19:07,lol,"Wado, West Java",
153,1585260128244097025,https://twitter.com/ArnitaWidi/statuses/1585260128244097025,https://twitter.com/ArnitaWidi/statuses/1585260128244097025,ArnitaWidi,"Survey Litbang Kompas : Ridwan Kamil Melejit dibursa calon Presiden.

Keren.... Tanda-tanda pak @ridwankamil menjadi Presiden 2024.

#RelawanSahabatRK #SahabatRK #pplhiupdate_2020 #pplhiupdate_2016 #RidwanKamil #IndonesiaJuara #IndonesiaLestari https://t.co/j3UGMAYWAO","Survey Litbang Kompas : Ridwan Kamil Melejit dibursa calon Presiden.

Keren.... Tanda-tanda pak @ridwankamil menjadi Presiden 2024.

#RelawanSahabatRK #SahabatRK #pplhiupdate_2020 #pplhiupdate_2016 #RidwanKamil #IndonesiaJuara #IndonesiaLestari https://t.co/j3UGMAYWAO",2022-10-26 09:20:41,Twitter for Android,1,1,in,,original,,0,0,,0,0,1545632899088924672,https://pbs.twimg.com/profile_images/1572399671628435457/_G6pfwD1_normal.jpg,197,48,34,2022-07-09 00:56:48,?Wife ?Nurse ?Teacher ?Penyuluh ?PPLHI ?,,
154,1585260073026088961,https://twitter.com/Adiatna_san/statuses/1585260073026088961,https://twitter.com/Adiatna_san/statuses/1585260073026088961,Adiatna_san,"RT @AldiNeno: ""Kami akan dukung terus salah satunya kita ikhtiarkan membangun musuem budaya Kampung Kranggan dan menjadi sebuah warna kebud…","""Kami akan dukung terus salah satunya kita ikhtiarkan membangun musuem budaya Kampung Kranggan dan menjadi sebuah warna kebudayaan di Jawa Barat,"" sebut @ridwankamil #2024RidwanKamilPresiden https://t.co/DCQ215S5hC",2022-10-26 09:20:28,Twitter for Android,0,15,in,,retweet,,0,0,AldiNeno,2314935228,1585137883878289408,2913311844,https://pbs.twimg.com/profile_images/616897444148711424/dpBPmmwO_normal.jpg,961,75,4,2014-11-29 00:19:07,lol,"Wado, West Java",
155,1585259614404509696,https://twitter.com/suryandi99/statuses/1585259614404509696,https://twitter.com/suryandi99/statuses/1585259614404509696,suryandi99,"@hantu_baik0 @ridwankamil Keren gubernur saya....
Keren pak @ridwankamil","@hantu_baik0 @ridwankamil Keren gubernur saya....
Keren pak @ridwankamil",2022-10-26 09:18:39,Twitter for Android,0,0,in,,reply,hantu_baik0,1451700362264547329,1585234637844279298,,0,0,69174198,https://pbs.twimg.com/profile_images/1561228250642546688/jmDlc2u8_normal.jpg,321,135,43,2009-08-26 22:22:42,081219601113,,
156,1585259249080233991,https://twitter.com/ali_evgs/statuses/1585259249080233991,https://twitter.com/ali_evgs/statuses/1585259249080233991,ali_evgs,"RT @ridwankamil: Permohonan Maaf Kepada Warga Palembang. 

Jika poin diskusi Studi Pembangunan di Jababeka terkait studi2 kasus transportas…","Permohonan Maaf Kepada Warga Palembang. 

Jika poin diskusi Studi Pembangunan di Jababeka terkait studi2 kasus transportasi dianggap kurang berkenan. Kutipan media tidak menampilkan urutan keseluruhan diskusinya secara utuh sehingga disalahpahami. https://t.co/6TCMWIgRVD",2022-10-26 09:17:12,Twitter for Android,0,1507,in,,retweet,,0,0,ridwankamil,80323736,1584443550221369344,862561954702835712,https://pbs.twimg.com/profile_images/874381887636094977/82gLVNwB_normal.jpg,10598,155,127,2017-05-11 02:56:10,reall_account !!!????,"Tegal, Jawa Tengah",
157,1585258951536672769,https://twitter.com/mbakrumah/statuses/1585258951536672769,https://twitter.com/mbakrumah/statuses/1585258951536672769,mbakrumah,"RT @ridwankamil: Hari Rabu ini, dalam rangkaian acara Sarling Jabar, bersilaturahmi dengan tokoh masyarakat Kabupaten Ciamis.
Penuh dengan…","Hari Rabu ini, dalam rangkaian acara Sarling Jabar, bersilaturahmi dengan tokoh masyarakat Kabupaten Ciamis.
Penuh dengan semangat, sambutan hangat, ikatan semakin erat. #JabarJuara #IndonesiaJuara -Admin- https://t.co/MzhP4fGs7l",2022-10-26 09:16:01,Twitter for Android,0,15,in,,retweet,,0,0,ridwankamil,80323736,1585219898862899200,1557820875847610368,https://pbs.twimg.com/profile_images/1578919196561354752/aONCbMmz_normal.jpg,872,150,16,2022-08-11 16:07:58,?????????,,
158,1585258935397011457,https://twitter.com/mbakrumah/statuses/1585258935397011457,https://twitter.com/mbakrumah/statuses/1585258935397011457,mbakrumah,"RT @ridwankamil: Konferensi Tingkat Tinggi Organisasi Kerjasama Islam, KTT OKI 2022 selama 2 hari diselenggarakan di Bandung terkait lahirn…","Konferensi Tingkat Tinggi Organisasi Kerjasama Islam, KTT OKI 2022 selama 2 hari diselenggarakan di Bandung terkait lahirnya rencana lahirnya organisasi global baru yaitu Forum MPR sedunia.
Pembukaan KTT dimulai dgn Historical Walk &amp; dibuka oleh Menkopolhukam mewakili Presiden. https://t.co/xryxcbh7mb",2022-10-26 09:15:57,Twitter for Android,0,17,in,,retweet,,0,0,ridwankamil,80323736,1585233479339757568,1557820875847610368,https://pbs.twimg.com/profile_images/1578919196561354752/aONCbMmz_normal.jpg,872,150,16,2022-08-11 16:07:58,?????????,,
159,1585258882947252224,https://twitter.com/mbakrumah/statuses/1585258882947252224,https://twitter.com/mbakrumah/statuses/1585258882947252224,mbakrumah,"RT @ridwankamil: Masih dalam rangkaian Sarling Jabar, berkunjung ke SMAN 1 Kawali, Kabupaten Ciamis.  Dunia pendidikan adalah bibit masa de…","Masih dalam rangkaian Sarling Jabar, berkunjung ke SMAN 1 Kawali, Kabupaten Ciamis.  Dunia pendidikan adalah bibit masa depan. Sekolah harus jadi sekolah yang antihoaks dan toleransi, agar jadi tempat belajar yang nyaman dan saling menghargai. #JabarJuara #IndonesiaJuara -Admin- https://t.co/y3hi7xFugR",2022-10-26 09:15:45,Twitter for Android,0,9,in,,retweet,,0,0,ridwankamil,80323736,1585238206857248769,1557820875847610368,https://pbs.twimg.com/profile_images/1578919196561354752/aONCbMmz_normal.jpg,872,150,16,2022-08-11 16:07:58,?????????,,
