id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified,
43,1605587299462287360,"https://twitter.com/ahyathalda/statuses/1605587299462287360","https://twitter.com/ahyathalda/statuses/1605587299462287360","ahyathalda","Temui Heru Budi di Balai Kota DKI, Ridwan Kamil Ternyata Bahas Dana Hibah Penanganan Banjir. https://t.co/QHKjnLRgXD #bersamajuara #ridwankamil","Temui Heru Budi di Balai Kota DKI, Ridwan Kamil Ternyata Bahas Dana Hibah Penanganan Banjir. https://t.co/QHKjnLRgXD #bersamajuara #ridwankamil","2022-12-21 10:33:37","Twitter Web App",0,0,"in","","original","",0,0,"",0,0,2421663451,"https://pbs.twimg.com/profile_images/574898229466157056/5KBYFIyL_normal.jpeg",584,88,198,"2014-04-01 02:33:55","Salah satu sifat munafik itu ialah menganggap nasihat org sbagai sindiran kpd y, sebab itu dia tak mau menerima y.","Barong tongkok. (Kubar)","",
44,1605587261617160192,"https://twitter.com/FandaraRasya/statuses/1605587261617160192","https://twitter.com/FandaraRasya/statuses/1605587261617160192","FandaraRasya","@DesyaDrs1 @nurhayatinnufus Bagus sekali tuh #bersamajuara #ridwankamil","@DesyaDrs1 @nurhayatinnufus Bagus sekali tuh #bersamajuara #ridwankamil","2022-12-21 10:33:28","Twitter Web App",0,0,"in","","reply","DesyaDrs1",329206037,1605497952377528321,"",0,0,1103591324186361856,"https://pbs.twimg.com/profile_images/1103716131141898241/AdGIfgLs_normal.jpg",368,20,6,"2019-03-07 04:40:50","Fanda Busan panda","","",
45,1605586936055205894,"https://twitter.com/FandaraRasya/statuses/1605586936055205894","https://twitter.com/FandaraRasya/statuses/1605586936055205894","FandaraRasya","@evamuzdalifah15 @ridwankamil Kok kedepannya, sekarang juga donk #bersamajuara #ridwankamil","@evamuzdalifah15 @ridwankamil Kok kedepannya, sekarang juga donk #bersamajuara #ridwankamil","2022-12-21 10:32:10","Twitter Web App",0,0,"in","","reply","evamuzdalifah15",502979605,1605496619465445376,"",0,0,1103591324186361856,"https://pbs.twimg.com/profile_images/1103716131141898241/AdGIfgLs_normal.jpg",368,20,6,"2019-03-07 04:40:50","Fanda Busan panda","","",
46,1605586921404579840,"https://twitter.com/ahyathalda/statuses/1605586921404579840","https://twitter.com/ahyathalda/statuses/1605586921404579840","ahyathalda","Temui Pj Heru di Balai Kota DKI, Ini yang Dibahas RK: ""Ada permasalah-permasalahan diperbatasan yang tadi kami sinkronisasi,"" kata Ridwan Kamil. https://t.co/ihBP3utccd #bersamajuara #ridwankamil","Temui Pj Heru di Balai Kota DKI, Ini yang Dibahas RK: ""Ada permasalah-permasalahan diperbatasan yang tadi kami sinkronisasi,"" kata Ridwan Kamil. https://t.co/ihBP3utccd #bersamajuara #ridwankamil","2022-12-21 10:32:07","Twitter Web App",0,0,"in","","original","",0,0,"",0,0,2421663451,"https://pbs.twimg.com/profile_images/574898229466157056/5KBYFIyL_normal.jpeg",584,88,198,"2014-04-01 02:33:55","Salah satu sifat munafik itu ialah menganggap nasihat org sbagai sindiran kpd y, sebab itu dia tak mau menerima y.","Barong tongkok. (Kubar)","",
47,1605586690340372482,"https://twitter.com/FandaraRasya/statuses/1605586690340372482","https://twitter.com/FandaraRasya/statuses/1605586690340372482","FandaraRasya","@evamuzdalifah15 @twettyayu Pasti donk #bersamajuara #ridwankamil","@evamuzdalifah15 @twettyayu Pasti donk #bersamajuara #ridwankamil","2022-12-21 10:31:11","Twitter Web App",0,0,"in","","reply","evamuzdalifah15",502979605,1605494177495597056,"",0,0,1103591324186361856,"https://pbs.twimg.com/profile_images/1103716131141898241/AdGIfgLs_normal.jpg",368,20,6,"2019-03-07 04:40:50","Fanda Busan panda","","",
48,1605586620589096961,"https://twitter.com/FandaraRasya/statuses/1605586620589096961","https://twitter.com/FandaraRasya/statuses/1605586620589096961","FandaraRasya","@twettyayu Iya bagus bangeett #bersamajuara #ridwankamil","@twettyayu Iya bagus bangeett #bersamajuara #ridwankamil","2022-12-21 10:30:55","Twitter Web App",0,0,"in","","reply","twettyayu",483896158,1605565493925904386,"",0,0,1103591324186361856,"https://pbs.twimg.com/profile_images/1103716131141898241/AdGIfgLs_normal.jpg",368,20,6,"2019-03-07 04:40:50","Fanda Busan panda","","",
49,1605586553325002752,"https://twitter.com/FandaraRasya/statuses/1605586553325002752","https://twitter.com/FandaraRasya/statuses/1605586553325002752","FandaraRasya","@evamuzdalifah15 Terutama untuk warga muslim #bersamajuara #ridwankamil","@evamuzdalifah15 Terutama untuk warga muslim #bersamajuara #ridwankamil","2022-12-21 10:30:39","Twitter Web App",0,0,"in","","reply","evamuzdalifah15",502979605,1605495189690122243,"",0,0,1103591324186361856,"https://pbs.twimg.com/profile_images/1103716131141898241/AdGIfgLs_normal.jpg",368,20,6,"2019-03-07 04:40:50","Fanda Busan panda","","",
50,1605586483615739905,"https://twitter.com/FandaraRasya/statuses/1605586483615739905","https://twitter.com/FandaraRasya/statuses/1605586483615739905","FandaraRasya","@twettyayu Ya Robbal Alaminn #bersamajuara #ridwankamil","@twettyayu Ya Robbal Alaminn #bersamajuara #ridwankamil","2022-12-21 10:30:22","Twitter Web App",0,0,"in","","reply","twettyayu",483896158,1605565978917617664,"",0,0,1103591324186361856,"https://pbs.twimg.com/profile_images/1103716131141898241/AdGIfgLs_normal.jpg",368,20,6,"2019-03-07 04:40:50","Fanda Busan panda","","",
51,1605586364673597440,"https://twitter.com/FandaraRasya/statuses/1605586364673597440","https://twitter.com/FandaraRasya/statuses/1605586364673597440","FandaraRasya","@evamuzdalifah15 @twettyayu @ridwankamil Rahasia kayaknya #bersamajuara #ridwankamil","@evamuzdalifah15 @twettyayu @ridwankamil Rahasia kayaknya #bersamajuara #ridwankamil","2022-12-21 10:29:54","Twitter Web App",0,0,"in","","reply","evamuzdalifah15",502979605,1605490312700342272,"",0,0,1103591324186361856,"https://pbs.twimg.com/profile_images/1103716131141898241/AdGIfgLs_normal.jpg",368,20,6,"2019-03-07 04:40:50","Fanda Busan panda","","",
52,1605586326950055936,"https://twitter.com/ahyathalda/statuses/1605586326950055936","https://twitter.com/ahyathalda/statuses/1605586326950055936","ahyathalda","Ridwan Kamil Datang ke Balai Kota, Bahas apa? https://t.co/51Ij2GHlRh #bersamajuara #ridwankamil","Ridwan Kamil Datang ke Balai Kota, Bahas apa? https://t.co/51Ij2GHlRh #bersamajuara #ridwankamil","2022-12-21 10:29:45","Twitter Web App",0,0,"in","","original","",0,0,"",0,0,2421663451,"https://pbs.twimg.com/profile_images/574898229466157056/5KBYFIyL_normal.jpeg",584,88,198,"2014-04-01 02:33:55","Salah satu sifat munafik itu ialah menganggap nasihat org sbagai sindiran kpd y, sebab itu dia tak mau menerima y.","Barong tongkok. (Kubar)","",
53,1605586304825061377,"https://twitter.com/FandaraRasya/statuses/1605586304825061377","https://twitter.com/FandaraRasya/statuses/1605586304825061377","FandaraRasya","@evamuzdalifah15 @ridwankamil Heheh iya ya #bersamajuara #ridwankamil","@evamuzdalifah15 @ridwankamil Heheh iya ya #bersamajuara #ridwankamil","2022-12-21 10:29:40","Twitter Web App",0,0,"in","","reply","evamuzdalifah15",502979605,1605493301641023489,"",0,0,1103591324186361856,"https://pbs.twimg.com/profile_images/1103716131141898241/AdGIfgLs_normal.jpg",368,20,6,"2019-03-07 04:40:50","Fanda Busan panda","","",
54,1605586187158032386,"https://twitter.com/FandaraRasya/statuses/1605586187158032386","https://twitter.com/FandaraRasya/statuses/1605586187158032386","FandaraRasya","@evamuzdalifah15 @AhmadKhairyDzak @ridwankamil Iya itu salah duanya #bersamajuara #ridwankamil","@evamuzdalifah15 @AhmadKhairyDzak @ridwankamil Iya itu salah duanya #bersamajuara #ridwankamil","2022-12-21 10:29:12","Twitter Web App",0,0,"in","","reply","evamuzdalifah15",502979605,1605488849764773888,"",0,0,1103591324186361856,"https://pbs.twimg.com/profile_images/1103716131141898241/AdGIfgLs_normal.jpg",368,20,6,"2019-03-07 04:40:50","Fanda Busan panda","","",
55,1605586137203867648,"https://twitter.com/FandaraRasya/statuses/1605586137203867648","https://twitter.com/FandaraRasya/statuses/1605586137203867648","FandaraRasya","@AhmadKhairyDzak @ridwankamil Banjir, sampah, air bersih dan lainnya lagi #bersamajuara #ridwankamil","@AhmadKhairyDzak @ridwankamil Banjir, sampah, air bersih dan lainnya lagi #bersamajuara #ridwankamil","2022-12-21 10:29:00","Twitter Web App",0,0,"in","","reply","AhmadKhairyDzak",1307556960,1605564122468585474,"",0,0,1103591324186361856,"https://pbs.twimg.com/profile_images/1103716131141898241/AdGIfgLs_normal.jpg",368,20,6,"2019-03-07 04:40:50","Fanda Busan panda","","",
56,1605586115628408833,"https://twitter.com/ahyathalda/statuses/1605586115628408833","https://twitter.com/ahyathalda/statuses/1605586115628408833","ahyathalda","Pemprov Jabar dan DKI Sinkronisasi Masalah Penanganan Banjir dan Kependudukan. https://t.co/mhMbsaBccZ #bersamajuara #ridwankamil","Pemprov Jabar dan DKI Sinkronisasi Masalah Penanganan Banjir dan Kependudukan. https://t.co/mhMbsaBccZ #bersamajuara #ridwankamil","2022-12-21 10:28:54","Twitter Web App",0,0,"in","","original","",0,0,"",0,0,2421663451,"https://pbs.twimg.com/profile_images/574898229466157056/5KBYFIyL_normal.jpeg",584,88,198,"2014-04-01 02:33:55","Salah satu sifat munafik itu ialah menganggap nasihat org sbagai sindiran kpd y, sebab itu dia tak mau menerima y.","Barong tongkok. (Kubar)","",
57,1605586028760248320,"https://twitter.com/FandaraRasya/statuses/1605586028760248320","https://twitter.com/FandaraRasya/statuses/1605586028760248320","FandaraRasya","@evamuzdalifah15 @ridwankamil Iya juga ya kalau dipikir #bersamajuara #ridwankamil","@evamuzdalifah15 @ridwankamil Iya juga ya kalau dipikir #bersamajuara #ridwankamil","2022-12-21 10:28:34","Twitter Web App",0,0,"in","","reply","evamuzdalifah15",502979605,1605489467552198657,"",0,0,1103591324186361856,"https://pbs.twimg.com/profile_images/1103716131141898241/AdGIfgLs_normal.jpg",368,20,6,"2019-03-07 04:40:50","Fanda Busan panda","","",
58,1605585954399322113,"https://twitter.com/FandaraRasya/statuses/1605585954399322113","https://twitter.com/FandaraRasya/statuses/1605585954399322113","FandaraRasya","@AhmadKhairyDzak @ridwankamil Ada temennya ternyata #bersamajuara #ridwankamil","@AhmadKhairyDzak @ridwankamil Ada temennya ternyata #bersamajuara #ridwankamil","2022-12-21 10:28:16","Twitter Web App",0,0,"in","","reply","AhmadKhairyDzak",1307556960,1605564651713994753,"",0,0,1103591324186361856,"https://pbs.twimg.com/profile_images/1103716131141898241/AdGIfgLs_normal.jpg",368,20,6,"2019-03-07 04:40:50","Fanda Busan panda","","",
59,1605585856453955584,"https://twitter.com/FandaraRasya/statuses/1605585856453955584","https://twitter.com/FandaraRasya/statuses/1605585856453955584","FandaraRasya","@evamuzdalifah15 @AhmadKhairyDzak @ridwankamil Nah setuju kan #bersamajuara #ridwankamil","@evamuzdalifah15 @AhmadKhairyDzak @ridwankamil Nah setuju kan #bersamajuara #ridwankamil","2022-12-21 10:27:53","Twitter Web App",0,0,"in","","reply","evamuzdalifah15",502979605,1605487555478052867,"",0,0,1103591324186361856,"https://pbs.twimg.com/profile_images/1103716131141898241/AdGIfgLs_normal.jpg",368,20,6,"2019-03-07 04:40:50","Fanda Busan panda","","",
60,1605585812950634496,"https://twitter.com/FandaraRasya/statuses/1605585812950634496","https://twitter.com/FandaraRasya/statuses/1605585812950634496","FandaraRasya","@AhmadKhairyDzak @ridwankamil Iya kan #bersamajuara #ridwankamil","@AhmadKhairyDzak @ridwankamil Iya kan #bersamajuara #ridwankamil","2022-12-21 10:27:42","Twitter Web App",0,0,"in","","reply","AhmadKhairyDzak",1307556960,1605563095492853760,"",0,0,1103591324186361856,"https://pbs.twimg.com/profile_images/1103716131141898241/AdGIfgLs_normal.jpg",368,20,6,"2019-03-07 04:40:50","Fanda Busan panda","","",
61,1605585752028372992,"https://twitter.com/FandaraRasya/statuses/1605585752028372992","https://twitter.com/FandaraRasya/statuses/1605585752028372992","FandaraRasya","@evamuzdalifah15 Boleh kan ? #bersamajuara #ridwankamil","@evamuzdalifah15 Boleh kan ? #bersamajuara #ridwankamil","2022-12-21 10:27:28","Twitter Web App",0,0,"in","","reply","evamuzdalifah15",502979605,1605488176276983808,"",0,0,1103591324186361856,"https://pbs.twimg.com/profile_images/1103716131141898241/AdGIfgLs_normal.jpg",368,20,6,"2019-03-07 04:40:50","Fanda Busan panda","","",
62,1605585710760595456,"https://twitter.com/FandaraRasya/statuses/1605585710760595456","https://twitter.com/FandaraRasya/statuses/1605585710760595456","FandaraRasya","@AhmadKhairyDzak Makasih #bersamajuara #ridwankamil","@AhmadKhairyDzak Makasih #bersamajuara #ridwankamil","2022-12-21 10:27:18","Twitter Web App",0,0,"in","","reply","AhmadKhairyDzak",1307556960,1605563581713481728,"",0,0,1103591324186361856,"https://pbs.twimg.com/profile_images/1103716131141898241/AdGIfgLs_normal.jpg",368,20,6,"2019-03-07 04:40:50","Fanda Busan panda","","",
63,1605585611598966784,"https://twitter.com/FandaraRasya/statuses/1605585611598966784","https://twitter.com/FandaraRasya/statuses/1605585611598966784","FandaraRasya","@evamuzdalifah15 @AhmadKhairyDzak @ridwankamil Apasih maksudnya #bersamajuara #ridwankamil","@evamuzdalifah15 @AhmadKhairyDzak @ridwankamil Apasih maksudnya #bersamajuara #ridwankamil","2022-12-21 10:26:54","Twitter Web App",0,0,"in","","reply","evamuzdalifah15",502979605,1605486288433336320,"",0,0,1103591324186361856,"https://pbs.twimg.com/profile_images/1103716131141898241/AdGIfgLs_normal.jpg",368,20,6,"2019-03-07 04:40:50","Fanda Busan panda","","",
64,1605585537544294400,"https://twitter.com/FandaraRasya/statuses/1605585537544294400","https://twitter.com/FandaraRasya/statuses/1605585537544294400","FandaraRasya","@evamuzdalifah15 Setuju kann #bersamajuara #ridwankamil","@evamuzdalifah15 Setuju kann #bersamajuara #ridwankamil","2022-12-21 10:26:37","Twitter Web App",0,0,"in","","reply","evamuzdalifah15",502979605,1605486914181615616,"",0,0,1103591324186361856,"https://pbs.twimg.com/profile_images/1103716131141898241/AdGIfgLs_normal.jpg",368,20,6,"2019-03-07 04:40:50","Fanda Busan panda","","",
65,1605584695751716864,"https://twitter.com/ahyathalda/statuses/1605584695751716864","https://twitter.com/ahyathalda/statuses/1605584695751716864","ahyathalda","Gubernur Jabar, Ridwan Kamil berkunjung ke Balai Kota DKI Jakarta, Selasa (20/12/22) sore. Kang Emil, mengungkapkan, kunjungan kali ini sebagai ajang silaturahmi dengan Penjabat (Pj) Gubernur DKI Jakarta Heru Budi Hartono. https://t.co/cBlyCvYUof #bersamajuara #ridwankamil","Gubernur Jabar, Ridwan Kamil berkunjung ke Balai Kota DKI Jakarta, Selasa (20/12/22) sore. Kang Emil, mengungkapkan, kunjungan kali ini sebagai ajang silaturahmi dengan Penjabat (Pj) Gubernur DKI Jakarta Heru Budi Hartono. https://t.co/cBlyCvYUof #bersamajuara #ridwankamil","2022-12-21 10:23:16","Twitter Web App",0,0,"in","","original","",0,0,"",0,0,2421663451,"https://pbs.twimg.com/profile_images/574898229466157056/5KBYFIyL_normal.jpeg",584,88,198,"2014-04-01 02:33:55","Salah satu sifat munafik itu ialah menganggap nasihat org sbagai sindiran kpd y, sebab itu dia tak mau menerima y.","Barong tongkok. (Kubar)","",
66,1605584163452485633,"https://twitter.com/NanBoSan1/statuses/1605584163452485633","https://twitter.com/NanBoSan1/statuses/1605584163452485633","NanBoSan1","@twettyayu @ridwankamil Iya semoga aja #bersamajuara #ridwankamil","@twettyayu @ridwankamil Iya semoga aja #bersamajuara #ridwankamil","2022-12-21 10:21:09","Twitter Web App",0,0,"in","","reply","twettyayu",483896158,1605566167791411201,"",0,0,1336267596895666177,"https://pbs.twimg.com/profile_images/1336268454094012416/FpxiJnNV_normal.jpg",560,364,163,"2020-12-08 06:13:41","kriwul rambutnya belum tentu kriwul hidupnya","","",
67,1605584103448772609,"https://twitter.com/NanBoSan1/statuses/1605584103448772609","https://twitter.com/NanBoSan1/statuses/1605584103448772609","NanBoSan1","@evamuzdalifah15 @ridwankamil Bisa apa #bersamajuara #ridwankamil","@evamuzdalifah15 @ridwankamil Bisa apa #bersamajuara #ridwankamil","2022-12-21 10:20:55","Twitter Web App",0,0,"in","","reply","evamuzdalifah15",502979605,1605496664218693632,"",0,0,1336267596895666177,"https://pbs.twimg.com/profile_images/1336268454094012416/FpxiJnNV_normal.jpg",560,364,163,"2020-12-08 06:13:41","kriwul rambutnya belum tentu kriwul hidupnya","","",
68,1605584060427821056,"https://twitter.com/NanBoSan1/statuses/1605584060427821056","https://twitter.com/NanBoSan1/statuses/1605584060427821056","NanBoSan1","@twettyayu @ridwankamil Kang Emil nice banget ya #bersamajuara #ridwankamil","@twettyayu @ridwankamil Kang Emil nice banget ya #bersamajuara #ridwankamil","2022-12-21 10:20:44","Twitter Web App",0,0,"in","","reply","twettyayu",483896158,1605566952029638656,"",0,0,1336267596895666177,"https://pbs.twimg.com/profile_images/1336268454094012416/FpxiJnNV_normal.jpg",560,364,163,"2020-12-08 06:13:41","kriwul rambutnya belum tentu kriwul hidupnya","","",
69,1605583937694072833,"https://twitter.com/NanBoSan1/statuses/1605583937694072833","https://twitter.com/NanBoSan1/statuses/1605583937694072833","NanBoSan1","@evamuzdalifah15 @twettyayu Semoga akan menjadi masjid yang makmur #bersamajuara #ridwankamil","@evamuzdalifah15 @twettyayu Semoga akan menjadi masjid yang makmur #bersamajuara #ridwankamil","2022-12-21 10:20:15","Twitter Web App",0,0,"in","","reply","evamuzdalifah15",502979605,1605494245619400704,"",0,0,1336267596895666177,"https://pbs.twimg.com/profile_images/1336268454094012416/FpxiJnNV_normal.jpg",560,364,163,"2020-12-08 06:13:41","kriwul rambutnya belum tentu kriwul hidupnya","","",
70,1605583858769936384,"https://twitter.com/NanBoSan1/statuses/1605583858769936384","https://twitter.com/NanBoSan1/statuses/1605583858769936384","NanBoSan1","@twettyayu Wa syukurillah #bersamajuara #ridwankamil","@twettyayu Wa syukurillah #bersamajuara #ridwankamil","2022-12-21 10:19:56","Twitter Web App",0,0,"in","","reply","twettyayu",483896158,1605565371217592320,"",0,0,1336267596895666177,"https://pbs.twimg.com/profile_images/1336268454094012416/FpxiJnNV_normal.jpg",560,364,163,"2020-12-08 06:13:41","kriwul rambutnya belum tentu kriwul hidupnya","","",
71,1605583737340645377,"https://twitter.com/ahyathalda/statuses/1605583737340645377","https://twitter.com/ahyathalda/statuses/1605583737340645377","ahyathalda","Bertemu Heru Budi, Ridwan Kamil Bicara Hibah Jakarta ke Jabar untuk Tangani Banjir  https://t.co/gXcU48Av57 #bersamajuara #ridwankamil","Bertemu Heru Budi, Ridwan Kamil Bicara Hibah Jakarta ke Jabar untuk Tangani Banjir  https://t.co/gXcU48Av57 #bersamajuara #ridwankamil","2022-12-21 10:19:27","Twitter Web App",0,0,"in","","original","",0,0,"",0,0,2421663451,"https://pbs.twimg.com/profile_images/574898229466157056/5KBYFIyL_normal.jpeg",584,88,198,"2014-04-01 02:33:55","Salah satu sifat munafik itu ialah menganggap nasihat org sbagai sindiran kpd y, sebab itu dia tak mau menerima y.","Barong tongkok. (Kubar)","",
